Date,Median Sale Price,Average Sale Price,County
07/01/2002 12:00:00 AM,256391.48,408957.68,Connecticut
08/01/2002 12:00:00 AM,264985.61,395982.64,Connecticut
09/01/2002 12:00:00 AM,246651.47,359598.53,Connecticut
10/01/2002 12:00:00 AM,248513.53,354738.76,Connecticut
11/01/2002 12:00:00 AM,244932.65,356445.48,Connecticut
12/01/2002 12:00:00 AM,243500.29,345234.17,Connecticut
01/01/2003 12:00:00 AM,240830.71,365294.22,Connecticut
02/01/2003 12:00:00 AM,232429.64,329716.68,Connecticut
03/01/2003 12:00:00 AM,238030.36,338550.51,Connecticut
04/01/2003 12:00:00 AM,252032.14,361881.63,Connecticut
05/01/2003 12:00:00 AM,261833.39,377217.63,Connecticut
06/01/2003 12:00:00 AM,277235.36,405961.25,Connecticut
07/01/2003 12:00:00 AM,290537.05,426056.51,Connecticut
08/01/2003 12:00:00 AM,294037.50,433140.58,Connecticut
09/01/2003 12:00:00 AM,275835.18,395232.55,Connecticut
10/01/2003 12:00:00 AM,264633.75,376067.41,Connecticut
11/01/2003 12:00:00 AM,272964.81,383794.05,Connecticut
12/01/2003 12:00:00 AM,273034.82,382244.20,Connecticut
01/01/2004 12:00:00 AM,265804.28,401210.10,Connecticut
02/01/2004 12:00:00 AM,248211.28,389547.65,Connecticut
03/01/2004 12:00:00 AM,265804.28,382981.99,Connecticut
04/01/2004 12:00:00 AM,276851.05,429655.88,Connecticut
05/01/2004 12:00:00 AM,299899.24,431293.88,Connecticut
06/01/2004 12:00:00 AM,312309.80,453840.30,Connecticut
07/01/2004 12:00:00 AM,321856.39,475852.98,Connecticut
08/01/2004 12:00:00 AM,320492.59,470969.88,Connecticut
09/01/2004 12:00:00 AM,305490.81,440241.08,Connecticut
10/01/2004 12:00:00 AM,300035.62,422852.89,Connecticut
11/01/2004 12:00:00 AM,305490.81,428414.08,Connecticut
12/01/2004 12:00:00 AM,306854.61,430551.87,Connecticut
01/01/2005 12:00:00 AM,299501.49,434314.30,Connecticut
02/01/2005 12:00:00 AM,283668.82,426958.80,Connecticut
03/01/2005 12:00:00 AM,296862.72,425434.20,Connecticut
04/01/2005 12:00:00 AM,307417.83,446192.80,Connecticut
05/01/2005 12:00:00 AM,319292.34,455300.72,Connecticut
06/01/2005 12:00:00 AM,334993.08,484791.13,Connecticut
07/01/2005 12:00:00 AM,349638.31,509362.96,Connecticut
08/01/2005 12:00:00 AM,344347.56,510194.57,Connecticut
09/01/2005 12:00:00 AM,327208.68,461037.56,Connecticut
10/01/2005 12:00:00 AM,323910.21,448419.96,Connecticut
11/01/2005 12:00:00 AM,327208.68,449701.60,Connecticut
12/01/2005 12:00:00 AM,329847.46,463350.81,Connecticut
01/01/2006 12:00:00 AM,313160.21,457026.06,Connecticut
02/01/2006 12:00:00 AM,306769.19,443825.75,Connecticut
03/01/2006 12:00:00 AM,319551.23,462567.83,Connecticut
04/01/2006 12:00:00 AM,318273.03,444010.34,Connecticut
05/01/2006 12:00:00 AM,322107.64,467181.73,Connecticut
06/01/2006 12:00:00 AM,338724.31,492127.60,Connecticut
07/01/2006 12:00:00 AM,338724.31,487340.65,Connecticut
08/01/2006 12:00:00 AM,332205.46,463973.62,Connecticut
09/01/2006 12:00:00 AM,325942.26,441063.52,Connecticut
10/01/2006 12:00:00 AM,317953.48,420064.41,Connecticut
11/01/2006 12:00:00 AM,318273.03,430692.77,Connecticut
12/01/2006 12:00:00 AM,319551.23,449652.64,Connecticut
01/01/2007 12:00:00 AM,309391.78,466140.26,Connecticut
02/01/2007 12:00:00 AM,303179.10,440439.73,Connecticut
03/01/2007 12:00:00 AM,314361.93,470163.96,Connecticut
04/01/2007 12:00:00 AM,319083.57,470756.32,Connecticut
05/01/2007 12:00:00 AM,329148.13,500507.02,Connecticut
06/01/2007 12:00:00 AM,347786.19,527221.87,Connecticut
07/01/2007 12:00:00 AM,341697.75,527586.71,Connecticut
08/01/2007 12:00:00 AM,339212.68,501717.64,Connecticut
09/01/2007 12:00:00 AM,310634.32,448051.97,Connecticut
10/01/2007 12:00:00 AM,310634.32,431809.18,Connecticut
11/01/2007 12:00:00 AM,310634.32,470444.94,Connecticut
12/01/2007 12:00:00 AM,301625.93,433227.72,Connecticut
01/01/2008 12:00:00 AM,277675.46,392511.95,Connecticut
02/01/2008 12:00:00 AM,280667.65,413489.74,Connecticut
03/01/2008 12:00:00 AM,282103.90,400322.20,Connecticut
04/01/2008 12:00:00 AM,287250.48,416721.86,Connecticut
05/01/2008 12:00:00 AM,287250.48,412054.26,Connecticut
06/01/2008 12:00:00 AM,303707.53,452648.45,Connecticut
07/01/2008 12:00:00 AM,310350.20,464943.68,Connecticut
08/01/2008 12:00:00 AM,299099.56,455670.45,Connecticut
09/01/2008 12:00:00 AM,281266.09,388822.32,Connecticut
10/01/2008 12:00:00 AM,269297.32,362728.14,Connecticut
11/01/2008 12:00:00 AM,260021.52,343121.26,Connecticut
12/01/2008 12:00:00 AM,247155.10,328915.97,Connecticut
01/01/2009 12:00:00 AM,235197.74,321903.45,Connecticut
02/01/2009 12:00:00 AM,234141.10,320263.58,Connecticut
03/01/2009 12:00:00 AM,240144.72,335829.52,Connecticut
04/01/2009 12:00:00 AM,240144.72,325072.19,Connecticut
05/01/2009 12:00:00 AM,254890.80,343742.49,Connecticut
06/01/2009 12:00:00 AM,274965.70,381270.06,Connecticut
07/01/2009 12:00:00 AM,277247.08,398001.89,Connecticut
08/01/2009 12:00:00 AM,271363.53,389536.27,Connecticut
09/01/2009 12:00:00 AM,258155.57,366674.04,Connecticut
10/01/2009 12:00:00 AM,258155.57,365900.27,Connecticut
11/01/2009 12:00:00 AM,258155.57,346967.01,Connecticut
12/01/2009 12:00:00 AM,258155.57,371703.65,Connecticut
01/01/2010 12:00:00 AM,237585.66,380480.62,Connecticut
02/01/2010 12:00:00 AM,236277.87,353556.99,Connecticut
03/01/2010 12:00:00 AM,248091.76,358687.12,Connecticut
04/01/2010 12:00:00 AM,250159.19,376737.32,Connecticut
05/01/2010 12:00:00 AM,259787.51,364416.87,Connecticut
06/01/2010 12:00:00 AM,277331.15,403431.11,Connecticut
07/01/2010 12:00:00 AM,271719.55,454723.78,Connecticut
08/01/2010 12:00:00 AM,283179.02,433611.29,Connecticut
09/01/2010 12:00:00 AM,259905.65,387500.01,Connecticut
10/01/2010 12:00:00 AM,268766.07,393705.02,Connecticut
11/01/2010 12:00:00 AM,259905.65,378788.08,Connecticut
12/01/2010 12:00:00 AM,257542.87,407603.06,Connecticut
01/01/2011 12:00:00 AM,238248.80,382613.65,Connecticut
02/01/2011 12:00:00 AM,229085.38,357436.22,Connecticut
03/01/2011 12:00:00 AM,219921.97,340895.45,Connecticut
04/01/2011 12:00:00 AM,239394.22,387288.84,Connecticut
05/01/2011 12:00:00 AM,251993.92,421149.48,Connecticut
06/01/2011 12:00:00 AM,274329.75,453671.13,Connecticut
07/01/2011 12:00:00 AM,259954.64,402566.15,Connecticut
08/01/2011 12:00:00 AM,257721.06,396669.35,Connecticut
09/01/2011 12:00:00 AM,251134.85,375456.11,Connecticut
10/01/2011 12:00:00 AM,220208.32,318114.07,Connecticut
11/01/2011 12:00:00 AM,230230.81,332087.81,Connecticut
12/01/2011 12:00:00 AM,224503.67,322441.59,Connecticut
01/01/2012 12:00:00 AM,203672.47,312894.80,Connecticut
02/01/2012 12:00:00 AM,201989.22,300121.25,Connecticut
03/01/2012 12:00:00 AM,214333.01,315386.70,Connecticut
04/01/2012 12:00:00 AM,224432.47,318676.64,Connecticut
05/01/2012 12:00:00 AM,237898.42,353649.47,Connecticut
06/01/2012 12:00:00 AM,256694.64,403988.32,Connecticut
07/01/2012 12:00:00 AM,258097.34,392436.89,Connecticut
08/01/2012 12:00:00 AM,249369.72,382097.08,Connecticut
09/01/2012 12:00:00 AM,228640.58,352466.07,Connecticut
10/01/2012 12:00:00 AM,230043.28,319450.80,Connecticut
11/01/2012 12:00:00 AM,222400.23,332883.65,Connecticut
12/01/2012 12:00:00 AM,228921.12,395233.23,Connecticut
01/01/2013 12:00:00 AM,203494.70,308382.21,Connecticut
02/01/2013 12:00:00 AM,203494.70,313606.27,Connecticut
03/01/2013 12:00:00 AM,209024.44,320538.05,Connecticut
04/01/2013 12:00:00 AM,223401.79,336281.33,Connecticut
05/01/2013 12:00:00 AM,245244.29,385958.17,Connecticut
06/01/2013 12:00:00 AM,259898.12,417543.11,Connecticut
07/01/2013 12:00:00 AM,265427.87,400003.86,Connecticut
08/01/2013 12:00:00 AM,265427.87,393672.38,Connecticut
09/01/2013 12:00:00 AM,237779.13,339514.30,Connecticut
10/01/2013 12:00:00 AM,232249.38,317188.27,Connecticut
11/01/2013 12:00:00 AM,221189.89,341336.78,Connecticut
12/01/2013 12:00:00 AM,226719.63,358920.56,Connecticut
01/01/2014 12:00:00 AM,203524.68,311292.92,Connecticut
02/01/2014 12:00:00 AM,198463.77,298901.40,Connecticut
03/01/2014 12:00:00 AM,195906.11,301574.27,Connecticut
04/01/2014 12:00:00 AM,213319.98,335719.83,Connecticut
05/01/2014 12:00:00 AM,233998.96,370200.50,Connecticut
06/01/2014 12:00:00 AM,251412.84,389326.41,Connecticut
07/01/2014 12:00:00 AM,252622.01,375538.93,Connecticut
08/01/2014 12:00:00 AM,250324.47,385314.56,Connecticut
09/01/2014 12:00:00 AM,224203.66,328049.45,Connecticut
10/01/2014 12:00:00 AM,219850.19,329192.55,Connecticut
11/01/2014 12:00:00 AM,223496.22,333875.15,Connecticut
12/01/2014 12:00:00 AM,211143.25,333834.38,Connecticut
01/01/2015 12:00:00 AM,201647.86,310276.56,Connecticut
02/01/2015 12:00:00 AM,198386.71,312503.65,Connecticut
03/01/2015 12:00:00 AM,206539.58,303036.16,Connecticut
04/01/2015 12:00:00 AM,210887.79,330115.40,Connecticut
05/01/2015 12:00:00 AM,236080.18,356866.03,Connecticut
06/01/2015 12:00:00 AM,250021.60,383469.77,Connecticut
07/01/2015 12:00:00 AM,252195.70,376164.75,Connecticut
08/01/2015 12:00:00 AM,244586.35,355895.68,Connecticut
09/01/2015 12:00:00 AM,233715.85,329044.52,Connecticut
10/01/2015 12:00:00 AM,217410.09,323555.18,Connecticut
11/01/2015 12:00:00 AM,211974.84,308604.29,Connecticut
12/01/2015 12:00:00 AM,217301.38,305577.16,Connecticut
01/01/2016 12:00:00 AM,209336.15,306339.05,Connecticut
02/01/2016 12:00:00 AM,200748.00,290912.88,Connecticut
03/01/2016 12:00:00 AM,202358.27,290850.93,Connecticut
04/01/2016 12:00:00 AM,214703.74,312884.19,Connecticut
05/01/2016 12:00:00 AM,232953.56,324974.45,Connecticut
06/01/2016 12:00:00 AM,246909.30,370976.43,Connecticut
07/01/2016 12:00:00 AM,246909.30,340678.76,Connecticut
08/01/2016 12:00:00 AM,246909.30,333915.16,Connecticut
09/01/2016 12:00:00 AM,236066.76,321535.97,Connecticut
10/01/2016 12:00:00 AM,226512.44,323495.79,Connecticut
11/01/2016 12:00:00 AM,225438.93,310624.50,Connecticut
12/01/2016 12:00:00 AM,224365.41,311463.72,Connecticut
01/01/2017 12:00:00 AM,208001.24,302432.17,Connecticut
02/01/2017 12:00:00 AM,204953.22,303357.78,Connecticut
03/01/2017 12:00:00 AM,202851.14,289636.24,Connecticut
04/01/2017 12:00:00 AM,215463.64,306141.34,Connecticut
05/01/2017 12:00:00 AM,228338.91,312177.74,Connecticut
06/01/2017 12:00:00 AM,248045.95,343196.20,Connecticut
07/01/2017 12:00:00 AM,250148.04,343750.62,Connecticut
08/01/2017 12:00:00 AM,247993.40,367654.33,Connecticut
09/01/2017 12:00:00 AM,234277.30,315062.53,Connecticut
10/01/2017 12:00:00 AM,238586.57,313063.57,Connecticut
11/01/2017 12:00:00 AM,228601.67,315167.32,Connecticut
12/01/2017 12:00:00 AM,228877.57,334691.91,Connecticut
01/01/2018 12:00:00 AM,210332.29,292363.33,Connecticut
02/01/2018 12:00:00 AM,202893.71,305396.43,Connecticut
03/01/2018 12:00:00 AM,215462.34,313153.67,Connecticut
04/01/2018 12:00:00 AM,225722.46,325126.70,Connecticut
05/01/2018 12:00:00 AM,230852.51,320234.03,Connecticut
06/01/2018 12:00:00 AM,255476.78,360116.54,Connecticut
07/01/2018 12:00:00 AM,254450.77,374846.77,Connecticut
08/01/2018 12:00:00 AM,249320.71,387400.92,Connecticut
09/01/2018 12:00:00 AM,227056.27,315604.78,Connecticut
10/01/2018 12:00:00 AM,224183.44,298264.47,Connecticut
11/01/2018 12:00:00 AM,222131.42,309573.25,Connecticut
12/01/2018 12:00:00 AM,225722.46,322457.05,Connecticut
01/01/2019 12:00:00 AM,206589.40,294115.45,Connecticut
02/01/2019 12:00:00 AM,201248.31,266441.02,Connecticut
03/01/2019 12:00:00 AM,215155.30,294464.21,Connecticut
04/01/2019 12:00:00 AM,221705.70,312592.98,Connecticut
05/01/2019 12:00:00 AM,239845.26,326190.32,Connecticut
06/01/2019 12:00:00 AM,251837.52,347911.23,Connecticut
07/01/2019 12:00:00 AM,251938.30,339313.46,Connecticut
08/01/2019 12:00:00 AM,246899.53,339637.75,Connecticut
09/01/2019 12:00:00 AM,234806.49,314554.22,Connecticut
10/01/2019 12:00:00 AM,229767.73,303906.26,Connecticut
11/01/2019 12:00:00 AM,230641.45,312171.11,Connecticut
12/01/2019 12:00:00 AM,231783.23,305289.59,Connecticut
01/01/2020 12:00:00 AM,223000.00,318082.68,Connecticut
02/01/2020 12:00:00 AM,216300.00,287972.06,Connecticut
03/01/2020 12:00:00 AM,234000.00,304363.56,Connecticut
04/01/2020 12:00:00 AM,255250.00,323502.03,Connecticut
05/01/2020 12:00:00 AM,258000.00,342978.89,Connecticut
06/01/2020 12:00:00 AM,285000.00,418374.34,Connecticut
07/01/2020 12:00:00 AM,298427.00,430316.00,Connecticut
08/01/2020 12:00:00 AM,294000.00,437108.98,Connecticut
09/01/2020 12:00:00 AM,291500.00,430743.57,Connecticut
10/01/2020 12:00:00 AM,287000.00,415442.45,Connecticut
11/01/2020 12:00:00 AM,281000.00,394520.38,Connecticut
12/01/2020 12:00:00 AM,280000.00,414466.68,Connecticut
01/01/2021 12:00:00 AM,269000.00,372409.36,Connecticut
02/01/2021 12:00:00 AM,265000.00,397172.68,Connecticut
03/01/2021 12:00:00 AM,265300.00,396328.71,Connecticut
04/01/2021 12:00:00 AM,281000.00,426145.90,Connecticut
05/01/2021 12:00:00 AM,295000.00,464395.98,Connecticut
06/01/2021 12:00:00 AM,309000.00,468727.50,Connecticut
01/01/2001 12:00:00 AM,189031.82,212264.75,Tolland
02/01/2001 12:00:00 AM,172442.42,191903.07,Tolland
03/01/2001 12:00:00 AM,189177.34,199533.90,Tolland
04/01/2001 12:00:00 AM,186266.92,196143.32,Tolland
05/01/2001 12:00:00 AM,201619.39,216515.97,Tolland
06/01/2001 12:00:00 AM,218281.55,224386.27,Tolland
07/01/2001 12:00:00 AM,221191.97,235807.38,Tolland
08/01/2001 12:00:00 AM,218208.78,247234.57,Tolland
09/01/2001 12:00:00 AM,221191.97,222697.19,Tolland
10/01/2001 12:00:00 AM,240109.70,233706.86,Tolland
11/01/2001 12:00:00 AM,213915.91,232222.10,Tolland
12/01/2001 12:00:00 AM,208749.92,219889.17,Tolland
01/01/2002 12:00:00 AM,193367.88,221802.75,Tolland
02/01/2002 12:00:00 AM,206259.07,266927.29,Tolland
03/01/2002 12:00:00 AM,200529.65,230966.16,Tolland
04/01/2002 12:00:00 AM,211558.78,220953.76,Tolland
05/01/2002 12:00:00 AM,217001.73,231842.16,Tolland
06/01/2002 12:00:00 AM,223447.33,233262.65,Tolland
07/01/2002 12:00:00 AM,243500.29,255709.53,Tolland
08/01/2002 12:00:00 AM,222014.97,238685.58,Tolland
09/01/2002 12:00:00 AM,243500.29,264382.79,Tolland
10/01/2002 12:00:00 AM,241280.14,259338.79,Tolland
11/01/2002 12:00:00 AM,235908.81,253465.62,Tolland
12/01/2002 12:00:00 AM,242784.11,291071.54,Tolland
01/01/2003 12:00:00 AM,224028.57,248340.89,Tolland
02/01/2003 12:00:00 AM,231029.46,260278.83,Tolland
03/01/2003 12:00:00 AM,221928.30,232411.42,Tolland
04/01/2003 12:00:00 AM,225428.75,241829.28,Tolland
05/01/2003 12:00:00 AM,238030.36,248135.80,Tolland
06/01/2003 12:00:00 AM,237960.35,264228.18,Tolland
07/01/2003 12:00:00 AM,248181.65,267662.81,Tolland
08/01/2003 12:00:00 AM,248881.74,282978.11,Tolland
09/01/2003 12:00:00 AM,242930.98,249162.45,Tolland
10/01/2003 12:00:00 AM,242230.89,259429.42,Tolland
11/01/2003 12:00:00 AM,250491.95,272031.68,Tolland
12/01/2003 12:00:00 AM,245031.25,259874.02,Tolland
01/01/2004 12:00:00 AM,207297.34,225955.15,Tolland
02/01/2004 12:00:00 AM,237300.90,244687.66,Tolland
03/01/2004 12:00:00 AM,225026.71,248796.10,Tolland
04/01/2004 12:00:00 AM,259121.67,289177.45,Tolland
05/01/2004 12:00:00 AM,247529.39,258308.64,Tolland
06/01/2004 12:00:00 AM,271395.85,289100.99,Tolland
07/01/2004 12:00:00 AM,286397.64,300495.08,Tolland
08/01/2004 12:00:00 AM,287761.43,306586.26,Tolland
09/01/2004 12:00:00 AM,271668.61,294544.23,Tolland
10/01/2004 12:00:00 AM,279578.64,292254.54,Tolland
11/01/2004 12:00:00 AM,286397.64,303460.87,Tolland
12/01/2004 12:00:00 AM,293216.63,300625.15,Tolland
01/01/2005 12:00:00 AM,270738.80,297254.38,Tolland
02/01/2005 12:00:00 AM,250684.07,264507.03,Tolland
03/01/2005 12:00:00 AM,263877.97,288933.87,Tolland
04/01/2005 12:00:00 AM,261898.88,274480.70,Tolland
05/01/2005 12:00:00 AM,296796.75,313373.15,Tolland
06/01/2005 12:00:00 AM,296862.72,308944.92,Tolland
07/01/2005 12:00:00 AM,283668.82,302278.67,Tolland
08/01/2005 12:00:00 AM,297522.41,315090.03,Tolland
09/01/2005 12:00:00 AM,303327.73,322167.63,Tolland
10/01/2005 12:00:00 AM,283668.82,311037.08,Tolland
11/01/2005 12:00:00 AM,279710.65,300568.20,Tolland
12/01/2005 12:00:00 AM,312695.39,326998.37,Tolland
01/01/2006 12:00:00 AM,302934.57,314503.67,Tolland
02/01/2006 12:00:00 AM,266742.20,286717.55,Tolland
03/01/2006 12:00:00 AM,287596.11,307114.43,Tolland
04/01/2006 12:00:00 AM,287596.11,302607.48,Tolland
05/01/2006 12:00:00 AM,288874.32,294387.26,Tolland
06/01/2006 12:00:00 AM,292708.93,304735.48,Tolland
07/01/2006 12:00:00 AM,293987.14,323676.96,Tolland
08/01/2006 12:00:00 AM,317394.26,332529.78,Tolland
09/01/2006 12:00:00 AM,300953.35,328743.58,Tolland
10/01/2006 12:00:00 AM,291111.17,292447.71,Tolland
11/01/2006 12:00:00 AM,286957.01,304504.94,Tolland
12/01/2006 12:00:00 AM,264588.42,274651.23,Tolland
01/01/2007 12:00:00 AM,291996.26,299798.98,Tolland
02/01/2007 12:00:00 AM,270873.13,274774.77,Tolland
03/01/2007 12:00:00 AM,295723.87,302905.68,Tolland
04/01/2007 12:00:00 AM,285659.32,298581.39,Tolland
05/01/2007 12:00:00 AM,279570.89,306160.43,Tolland
06/01/2007 12:00:00 AM,291872.01,302707.29,Tolland
07/01/2007 12:00:00 AM,308149.25,320356.24,Tolland
08/01/2007 12:00:00 AM,304421.63,311933.27,Tolland
09/01/2007 12:00:00 AM,285783.57,307396.53,Tolland
10/01/2007 12:00:00 AM,288268.65,298135.33,Tolland
11/01/2007 12:00:00 AM,291996.26,313724.91,Tolland
12/01/2007 12:00:00 AM,295102.60,306407.11,Tolland
01/01/2008 12:00:00 AM,263312.94,260097.29,Tolland
02/01/2008 12:00:00 AM,266305.13,283315.19,Tolland
03/01/2008 12:00:00 AM,263312.94,275646.48,Tolland
04/01/2008 12:00:00 AM,263193.25,274490.78,Tolland
05/01/2008 12:00:00 AM,291689.69,304167.39,Tolland
06/01/2008 12:00:00 AM,274084.83,301041.00,Tolland
07/01/2008 12:00:00 AM,273486.39,297447.84,Tolland
08/01/2008 12:00:00 AM,269297.32,292310.15,Tolland
09/01/2008 12:00:00 AM,263312.94,281339.17,Tolland
10/01/2008 12:00:00 AM,257328.55,271496.87,Tolland
11/01/2008 12:00:00 AM,251344.17,283033.20,Tolland
12/01/2008 12:00:00 AM,263193.25,282687.14,Tolland
01/01/2009 12:00:00 AM,233092.27,235479.65,Tolland
02/01/2009 12:00:00 AM,259956.66,264493.10,Tolland
03/01/2009 12:00:00 AM,268962.08,266989.08,Tolland
04/01/2009 12:00:00 AM,270162.81,267925.44,Tolland
05/01/2009 12:00:00 AM,258155.57,281433.51,Tolland
06/01/2009 12:00:00 AM,279168.23,284483.17,Tolland
07/01/2009 12:00:00 AM,276166.43,290525.71,Tolland
08/01/2009 12:00:00 AM,256954.85,260482.29,Tolland
09/01/2009 12:00:00 AM,261637.67,260819.75,Tolland
10/01/2009 12:00:00 AM,252091.92,268550.98,Tolland
11/01/2009 12:00:00 AM,255153.76,268274.07,Tolland
12/01/2009 12:00:00 AM,252151.95,258483.82,Tolland
01/01/2010 12:00:00 AM,231552.31,242072.28,Tolland
02/01/2010 12:00:00 AM,238640.65,263187.33,Tolland
03/01/2010 12:00:00 AM,236277.87,249815.73,Tolland
04/01/2010 12:00:00 AM,236277.87,248469.12,Tolland
05/01/2010 12:00:00 AM,268470.73,271376.63,Tolland
06/01/2010 12:00:00 AM,259905.65,295234.27,Tolland
07/01/2010 12:00:00 AM,251648.33,253884.37,Tolland
08/01/2010 12:00:00 AM,261618.67,265867.91,Tolland
09/01/2010 12:00:00 AM,242184.81,244686.83,Tolland
10/01/2010 12:00:00 AM,253053.60,297866.65,Tolland
11/01/2010 12:00:00 AM,267584.68,296675.79,Tolland
12/01/2010 12:00:00 AM,228303.49,254210.89,Tolland
01/01/2011 12:00:00 AM,222785.53,226354.51,Tolland
02/01/2011 12:00:00 AM,211903.98,218098.76,Tolland
03/01/2011 12:00:00 AM,261157.34,279417.80,Tolland
04/01/2011 12:00:00 AM,202740.56,248392.60,Tolland
05/01/2011 12:00:00 AM,238248.80,249072.84,Tolland
06/01/2011 12:00:00 AM,256804.71,294950.62,Tolland
07/01/2011 12:00:00 AM,252852.99,291998.27,Tolland
08/01/2011 12:00:00 AM,246266.79,254367.53,Tolland
09/01/2011 12:00:00 AM,262302.76,287975.29,Tolland
10/01/2011 12:00:00 AM,231376.24,248643.77,Tolland
11/01/2011 12:00:00 AM,209613.12,233926.73,Tolland
12/01/2011 12:00:00 AM,214595.73,220323.15,Tolland
01/01/2012 12:00:00 AM,182912.46,199487.77,Tolland
02/01/2012 12:00:00 AM,199183.82,238506.12,Tolland
03/01/2012 12:00:00 AM,187401.11,203486.28,Tolland
04/01/2012 12:00:00 AM,207600.03,225578.29,Tolland
05/01/2012 12:00:00 AM,225779.06,243724.57,Tolland
06/01/2012 12:00:00 AM,246763.50,250537.66,Tolland
07/01/2012 12:00:00 AM,244350.85,261765.67,Tolland
08/01/2012 12:00:00 AM,235654.09,254237.25,Tolland
09/01/2012 12:00:00 AM,217661.90,231861.89,Tolland
10/01/2012 12:00:00 AM,224432.47,223918.89,Tolland
11/01/2012 12:00:00 AM,234531.93,256135.17,Tolland
12/01/2012 12:00:00 AM,210405.44,238617.33,Tolland
01/01/2013 12:00:00 AM,195753.05,221927.90,Tolland
02/01/2013 12:00:00 AM,204600.65,222283.84,Tolland
03/01/2013 12:00:00 AM,206812.55,223260.12,Tolland
04/01/2013 12:00:00 AM,210683.37,224479.20,Tolland
05/01/2013 12:00:00 AM,213448.24,247862.41,Tolland
06/01/2013 12:00:00 AM,232249.38,249300.00,Tolland
07/01/2013 12:00:00 AM,245520.78,260157.06,Tolland
08/01/2013 12:00:00 AM,243253.58,257870.86,Tolland
09/01/2013 12:00:00 AM,238055.62,235748.57,Tolland
10/01/2013 12:00:00 AM,234461.28,255864.68,Tolland
11/01/2013 12:00:00 AM,204600.65,212228.21,Tolland
12/01/2013 12:00:00 AM,205872.49,232853.23,Tolland
01/01/2014 12:00:00 AM,212231.62,213675.92,Tolland
02/01/2014 12:00:00 AM,199715.39,227460.18,Tolland
03/01/2014 12:00:00 AM,184695.92,200832.50,Tolland
04/01/2014 12:00:00 AM,206789.78,226980.92,Tolland
05/01/2014 12:00:00 AM,213047.89,220865.01,Tolland
06/01/2014 12:00:00 AM,232856.18,292637.12,Tolland
07/01/2014 12:00:00 AM,244066.36,253665.99,Tolland
08/01/2014 12:00:00 AM,232094.32,242057.13,Tolland
09/01/2014 12:00:00 AM,222571.11,253243.48,Tolland
10/01/2014 12:00:00 AM,215496.72,228254.65,Tolland
11/01/2014 12:00:00 AM,208966.51,232612.29,Tolland
12/01/2014 12:00:00 AM,199443.30,212143.07,Tolland
01/01/2015 12:00:00 AM,206539.58,220709.19,Tolland
02/01/2015 12:00:00 AM,190233.83,222376.71,Tolland
03/01/2015 12:00:00 AM,188059.73,202361.25,Tolland
04/01/2015 12:00:00 AM,213605.41,220104.42,Tolland
05/01/2015 12:00:00 AM,201104.33,211679.86,Tolland
06/01/2015 12:00:00 AM,223932.39,245923.99,Tolland
07/01/2015 12:00:00 AM,233715.85,249335.03,Tolland
08/01/2015 12:00:00 AM,244586.35,250775.51,Tolland
09/01/2015 12:00:00 AM,220127.71,229866.62,Tolland
10/01/2015 12:00:00 AM,210344.26,222664.19,Tolland
11/01/2015 12:00:00 AM,214094.58,233089.18,Tolland
12/01/2015 12:00:00 AM,209257.21,222168.29,Tolland
01/01/2016 12:00:00 AM,173641.65,187213.96,Tolland
02/01/2016 12:00:00 AM,208477.33,215717.67,Tolland
03/01/2016 12:00:00 AM,163926.30,171204.60,Tolland
04/01/2016 12:00:00 AM,192159.85,207701.32,Tolland
05/01/2016 12:00:00 AM,232577.83,245627.09,Tolland
06/01/2016 12:00:00 AM,240199.81,239161.58,Tolland
07/01/2016 12:00:00 AM,223291.89,241063.02,Tolland
08/01/2016 12:00:00 AM,249324.72,254725.67,Tolland
09/01/2016 12:00:00 AM,228122.72,227232.73,Tolland
10/01/2016 12:00:00 AM,213039.79,238064.28,Tolland
11/01/2016 12:00:00 AM,210409.66,222044.06,Tolland
12/01/2016 12:00:00 AM,221681.61,244219.68,Tolland
01/01/2017 12:00:00 AM,186034.46,210473.47,Tolland
02/01/2017 12:00:00 AM,162911.54,181635.38,Tolland
03/01/2017 12:00:00 AM,194442.80,204597.95,Tolland
04/01/2017 12:00:00 AM,196965.30,221100.17,Tolland
05/01/2017 12:00:00 AM,186559.98,204928.40,Tolland
06/01/2017 12:00:00 AM,224397.50,237225.57,Tolland
07/01/2017 12:00:00 AM,235696.21,238813.85,Tolland
08/01/2017 12:00:00 AM,231229.28,242478.79,Tolland
09/01/2017 12:00:00 AM,204900.67,231911.09,Tolland
10/01/2017 12:00:00 AM,221769.90,238681.90,Tolland
11/01/2017 12:00:00 AM,221769.90,237458.23,Tolland
12/01/2017 12:00:00 AM,200749.05,216279.62,Tolland
01/01/2018 12:00:00 AM,205099.63,208586.74,Tolland
02/01/2018 12:00:00 AM,203611.92,218504.72,Tolland
03/01/2018 12:00:00 AM,189812.07,205168.25,Tolland
04/01/2018 12:00:00 AM,204176.22,216535.30,Tolland
05/01/2018 12:00:00 AM,205099.63,213814.38,Tolland
06/01/2018 12:00:00 AM,224337.34,238739.21,Tolland
07/01/2018 12:00:00 AM,220592.40,234382.39,Tolland
08/01/2018 12:00:00 AM,209306.28,237943.54,Tolland
09/01/2018 12:00:00 AM,209254.98,219036.84,Tolland
10/01/2018 12:00:00 AM,205202.23,221997.47,Tolland
11/01/2018 12:00:00 AM,201354.69,210532.67,Tolland
